,통계표코드,통계명,통계항목1코드,통계항목명1,date,value
327,901Y009,4.2.1. 소비자물가지수,C01304,청바지,2018Q1,95.73
328,901Y009,4.2.1. 소비자물가지수,C01305,운동복,2018Q1,99.856
329,901Y009,4.2.1. 소비자물가지수,C01306,등산복,2018Q1,98.79
330,901Y009,4.2.1. 소비자물가지수,C014,아동복 · 유아복,2018Q1,103.671
331,901Y009,4.2.1. 소비자물가지수,C015,기타의류 및 의류 장신구,2018Q1,100.076
332,901Y009,4.2.1. 소비자물가지수,C01501,양말,2018Q1,99.487
333,901Y009,4.2.1. 소비자물가지수,C01502,모자,2018Q1,102.576
334,901Y009,4.2.1. 소비자물가지수,C01503,장갑,2018Q1,97.238
335,901Y009,4.2.1. 소비자물가지수,C016,"의류 세탁, 수선 및 임차",2018Q1,95.361
336,901Y009,4.2.1. 소비자물가지수,C01601,의복수선료,2018Q1,94.991
337,901Y009,4.2.1. 소비자물가지수,C01602,세탁료,2018Q1,95.575
338,901Y009,4.2.1. 소비자물가지수,C02,신발,2018Q1,96.459
339,901Y009,4.2.1. 소비자물가지수,C021,신발,2018Q1,96.459
340,901Y009,4.2.1. 소비자물가지수,C02101,아동화,2018Q1,94.091
341,901Y009,4.2.1. 소비자물가지수,C02102,구두,2018Q1,93.27
342,901Y009,4.2.1. 소비자물가지수,C02103,운동화,2018Q1,100
343,901Y009,4.2.1. 소비자물가지수,C02104,실내화,2018Q1,99.241
344,901Y009,4.2.1. 소비자물가지수,D,"주택, 수도, 전기 및 연료",2018Q1,98.275
345,901Y009,4.2.1. 소비자물가지수,D01,주택임차료,2018Q1,99.779
346,901Y009,4.2.1. 소비자물가지수,D011,주택임차료,2018Q1,99.779
347,901Y009,4.2.1. 소비자물가지수,D01101,전세,2018Q1,99.168
348,901Y009,4.2.1. 소비자물가지수,D01102,월세,2018Q1,100.459
349,901Y009,4.2.1. 소비자물가지수,D03,주거시설 유지·보수,2018Q1,91.941
350,901Y009,4.2.1. 소비자물가지수,D031,주거시설 유지·보수,2018Q1,91.941
351,901Y009,4.2.1. 소비자물가지수,D03101,주택수선재료,2018Q1,94.514
352,901Y009,4.2.1. 소비자물가지수,D03102,설비수리비,2018Q1,90.409
353,901Y009,4.2.1. 소비자물가지수,D04,수도 및 주거관련 서비스,2018Q1,92.797
354,901Y009,4.2.1. 소비자물가지수,D041,상하수도료,2018Q1,97.393
355,901Y009,4.2.1. 소비자물가지수,D04101,상수도료,2018Q1,100.229
356,901Y009,4.2.1. 소비자물가지수,D04102,하수도료,2018Q1,93.049
357,901Y009,4.2.1. 소비자물가지수,D042,기타 주거관련 서비스,2018Q1,91.183
358,901Y009,4.2.1. 소비자물가지수,D04201,공동주택관리비,2018Q1,90.836
359,901Y009,4.2.1. 소비자물가지수,D04202,쓰레기봉투료,2018Q1,98.493
360,901Y009,4.2.1. 소비자물가지수,D04203,정화조청소료,2018Q1,94.724
361,901Y009,4.2.1. 소비자물가지수,D05,"전기, 가스 및 기타연료",2018Q1,100.773
362,901Y009,4.2.1. 소비자물가지수,D051,전기,2018Q1,102.772
363,901Y009,4.2.1. 소비자물가지수,D05101,전기료,2018Q1,102.772
364,901Y009,4.2.1. 소비자물가지수,D052,가스,2018Q1,98.626
365,901Y009,4.2.1. 소비자물가지수,D05201,도시가스,2018Q1,98.345
366,901Y009,4.2.1. 소비자물가지수,B01,주류,2018Q1,97.391
367,901Y009,4.2.1. 소비자물가지수,B011,주류,2018Q1,97.391
368,901Y009,4.2.1. 소비자물가지수,B01101,소주,2018Q1,93.949
369,901Y009,4.2.1. 소비자물가지수,B01102,과실주,2018Q1,98.722
370,901Y009,4.2.1. 소비자물가지수,B01103,맥주,2018Q1,98.859
371,901Y009,4.2.1. 소비자물가지수,B01104,막걸리,2018Q1,98.68
372,901Y009,4.2.1. 소비자물가지수,E,가정용품 및 가사 서비스,2018Q1,97.237
373,901Y009,4.2.1. 소비자물가지수,E01,"가구, 가사비품 및 카페트",2018Q1,92.434
374,901Y009,4.2.1. 소비자물가지수,A01709,열무,2018Q1,72.46
375,901Y009,4.2.1. 소비자물가지수,A01710,당근,2018Q1,68.345
376,901Y009,4.2.1. 소비자물가지수,A01711,감자,2018Q1,144.947
377,901Y009,4.2.1. 소비자물가지수,A01712,고구마,2018Q1,83.025
378,901Y009,4.2.1. 소비자물가지수,A01713,도라지,2018Q1,91.827
379,901Y009,4.2.1. 소비자물가지수,A01714,콩나물,2018Q1,98.706
380,901Y009,4.2.1. 소비자물가지수,A01715,버섯,2018Q1,111.519
381,901Y009,4.2.1. 소비자물가지수,A01716,오이,2018Q1,115.45
382,901Y009,4.2.1. 소비자물가지수,A01717,풋고추,2018Q1,100.589
383,901Y009,4.2.1. 소비자물가지수,A01718,호박,2018Q1,120.532
384,901Y009,4.2.1. 소비자물가지수,A01719,가지,2018Q1,106.613
385,901Y009,4.2.1. 소비자물가지수,A01720,토마토,2018Q1,78.093
386,901Y009,4.2.1. 소비자물가지수,A01721,파,2018Q1,102.52
387,901Y009,4.2.1. 소비자물가지수,A01722,양파,2018Q1,98.543
388,901Y009,4.2.1. 소비자물가지수,A01723,마늘,2018Q1,122.088
389,901Y009,4.2.1. 소비자물가지수,A01724,브로콜리,2018Q1,84.339
390,901Y009,4.2.1. 소비자물가지수,A01725,고사리,2018Q1,97.343
391,901Y009,4.2.1. 소비자물가지수,A01726,파프리카,2018Q1,106.207
392,901Y009,4.2.1. 소비자물가지수,A01727,단무지,2018Q1,93.307
393,901Y009,4.2.1. 소비자물가지수,A01728,김,2018Q1,95.405
394,901Y009,4.2.1. 소비자물가지수,A01729,맛김,2018Q1,103.499
395,901Y009,4.2.1. 소비자물가지수,A01730,미역,2018Q1,96.146
396,901Y009,4.2.1. 소비자물가지수,A018,"과자, 빙과류 및 당류",2018Q1,97.275
397,901Y009,4.2.1. 소비자물가지수,A01801,초콜릿,2018Q1,95.217
398,901Y009,4.2.1. 소비자물가지수,A01802,사탕,2018Q1,95.504
399,901Y009,4.2.1. 소비자물가지수,A01803,껌,2018Q1,103.418
400,901Y009,4.2.1. 소비자물가지수,A01804,아이스크림,2018Q1,96.35
401,901Y009,4.2.1. 소비자물가지수,A01805,비스킷,2018Q1,102.474
402,901Y009,4.2.1. 소비자물가지수,A01806,스낵과자,2018Q1,95.192
403,901Y009,4.2.1. 소비자물가지수,A01807,파이,2018Q1,97.996
404,901Y009,4.2.1. 소비자물가지수,A01808,설탕,2018Q1,98.847
405,901Y009,4.2.1. 소비자물가지수,A01809,잼,2018Q1,99.722
406,901Y009,4.2.1. 소비자물가지수,A01810,꿀,2018Q1,96.63
407,901Y009,4.2.1. 소비자물가지수,A01811,물엿,2018Q1,98.458
408,901Y009,4.2.1. 소비자물가지수,A019,기타 식료품,2018Q1,94.927
409,901Y009,4.2.1. 소비자물가지수,A01901,고춧가루,2018Q1,101.738
410,901Y009,4.2.1. 소비자물가지수,A01902,참깨,2018Q1,91.975
411,901Y009,4.2.1. 소비자물가지수,A01903,생강,2018Q1,62.569
412,901Y009,4.2.1. 소비자물가지수,A01904,소금,2018Q1,97.617
413,901Y009,4.2.1. 소비자물가지수,A01905,간장,2018Q1,98.094
414,901Y009,4.2.1. 소비자물가지수,A01906,된장,2018Q1,102.797
415,901Y009,4.2.1. 소비자물가지수,A01907,양념소스,2018Q1,96.388
416,901Y009,4.2.1. 소비자물가지수,A01908,고추장,2018Q1,102.372
417,901Y009,4.2.1. 소비자물가지수,A01909,카레,2018Q1,101.89
418,901Y009,4.2.1. 소비자물가지수,A01601,사과,2018Q1,94.356
419,901Y009,4.2.1. 소비자물가지수,A01602,배,2018Q1,79.156
420,901Y009,4.2.1. 소비자물가지수,A01603,복숭아,2018Q1,88.374
421,901Y009,4.2.1. 소비자물가지수,A01604,포도,2018Q1,92.665
422,901Y009,4.2.1. 소비자물가지수,A01605,밤,2018Q1,92.004
423,901Y009,4.2.1. 소비자물가지수,A01606,감,2018Q1,101.154
424,901Y009,4.2.1. 소비자물가지수,A01607,귤,2018Q1,117.17
425,901Y009,4.2.1. 소비자물가지수,A01608,오렌지,2018Q1,113.305
426,901Y009,4.2.1. 소비자물가지수,A01609,참외,2018Q1,80.217
427,901Y009,4.2.1. 소비자물가지수,A01610,수박,2018Q1,99.892
428,901Y009,4.2.1. 소비자물가지수,A01611,딸기,2018Q1,138.547
429,901Y009,4.2.1. 소비자물가지수,A01612,바나나,2018Q1,96.651
430,901Y009,4.2.1. 소비자물가지수,A01613,키위,2018Q1,92.942
431,901Y009,4.2.1. 소비자물가지수,A01614,블루베리,2018Q1,101.44
432,901Y009,4.2.1. 소비자물가지수,A017,채소 및 해조,2018Q1,96.399
433,901Y009,4.2.1. 소비자물가지수,A01701,배추,2018Q1,75.782
434,901Y009,4.2.1. 소비자물가지수,A01702,상추,2018Q1,85.454
435,901Y009,4.2.1. 소비자물가지수,B01105,양주,2018Q1,100.462
436,901Y009,4.2.1. 소비자물가지수,B01106,약주,2018Q1,91.437
437,901Y009,4.2.1. 소비자물가지수,B02,담배,2018Q1,100
438,901Y009,4.2.1. 소비자물가지수,A01316,어묵,2018Q1,83.738
439,901Y009,4.2.1. 소비자물가지수,A01318,수산물통조림,2018Q1,95.864
440,901Y009,4.2.1. 소비자물가지수,A014,"우유, 치즈 및 계란",2018Q1,95.28
441,901Y009,4.2.1. 소비자물가지수,A01401,우유,2018Q1,93.813
442,901Y009,4.2.1. 소비자물가지수,A01402,분유,2018Q1,95.862
443,901Y009,4.2.1. 소비자물가지수,A01403,치즈,2018Q1,100.42
444,901Y009,4.2.1. 소비자물가지수,A01404,발효유,2018Q1,94.204
445,901Y009,4.2.1. 소비자물가지수,A01405,달걀,2018Q1,98.065
446,901Y009,4.2.1. 소비자물가지수,A015,식용유지,2018Q1,93.061
447,901Y009,4.2.1. 소비자물가지수,A01501,참기름,2018Q1,83.286
448,901Y009,4.2.1. 소비자물가지수,A01502,식용유,2018Q1,103.459
449,901Y009,4.2.1. 소비자물가지수,A016,과일,2018Q1,99.779
450,901Y009,4.2.1. 소비자물가지수,A01910,식초,2018Q1,91.321
451,901Y009,4.2.1. 소비자물가지수,A01911,드레싱,2018Q1,99.558
452,901Y009,4.2.1. 소비자물가지수,A01912,혼합조미료,2018Q1,90.742
453,901Y009,4.2.1. 소비자물가지수,A01913,스프,2018Q1,97.234
454,901Y009,4.2.1. 소비자물가지수,A01914,이유식,2018Q1,92.369
455,901Y009,4.2.1. 소비자물가지수,A01915,김치,2018Q1,93.242
456,901Y009,4.2.1. 소비자물가지수,A01916,밑반찬,2018Q1,93.43
457,901Y009,4.2.1. 소비자물가지수,A01917,냉동식품,2018Q1,94.138
458,901Y009,4.2.1. 소비자물가지수,A01918,즉석식품,2018Q1,90.959
459,901Y009,4.2.1. 소비자물가지수,A02,비주류 음료,2018Q1,97.668
460,901Y009,4.2.1. 소비자물가지수,A021,"커피, 차 및 코코아",2018Q1,101.018
461,901Y009,4.2.1. 소비자물가지수,A02101,커피,2018Q1,101.285
462,901Y009,4.2.1. 소비자물가지수,A02102,차,2018Q1,100.083
463,901Y009,4.2.1. 소비자물가지수,A022,"생수, 청량음료, 과일주스 및 채소주스",2018Q1,95.944
464,901Y009,4.2.1. 소비자물가지수,A02201,주스,2018Q1,102.368
465,901Y009,4.2.1. 소비자물가지수,A02202,두유,2018Q1,92.496
466,901Y009,4.2.1. 소비자물가지수,A02203,생수,2018Q1,91.057
467,901Y009,4.2.1. 소비자물가지수,A02204,기능성음료,2018Q1,98.663
468,901Y009,4.2.1. 소비자물가지수,A02205,탄산음료,2018Q1,94.787
469,901Y009,4.2.1. 소비자물가지수,A02206,기타음료,2018Q1,92.361
470,901Y009,4.2.1. 소비자물가지수,B,주류 및 담배,2018Q1,99.073
471,901Y009,4.2.1. 소비자물가지수,0,총지수,2018Q1,98.571
472,901Y009,4.2.1. 소비자물가지수,A,식료품 및 비주류음료,2018Q1,94.612
473,901Y009,4.2.1. 소비자물가지수,A01,식료품,2018Q1,94.416
474,901Y009,4.2.1. 소비자물가지수,A011,빵 및 곡물,2018Q1,91.268
475,901Y009,4.2.1. 소비자물가지수,A01101,쌀,2018Q1,84.6
476,901Y009,4.2.1. 소비자물가지수,A01102,현미,2018Q1,84.513
477,901Y009,4.2.1. 소비자물가지수,A01103,찹쌀,2018Q1,84.76
478,901Y009,4.2.1. 소비자물가지수,A01104,보리쌀,2018Q1,111.351
479,901Y009,4.2.1. 소비자물가지수,A01105,콩,2018Q1,95.986
480,901Y009,4.2.1. 소비자물가지수,A01106,땅콩,2018Q1,88.046
481,901Y009,4.2.1. 소비자물가지수,A01107,혼식곡,2018Q1,91.099
482,901Y009,4.2.1. 소비자물가지수,A01108,밀가루,2018Q1,97.736
483,901Y009,4.2.1. 소비자물가지수,A01109,국수,2018Q1,103.572
484,901Y009,4.2.1. 소비자물가지수,A01110,라면,2018Q1,100.746
485,901Y009,4.2.1. 소비자물가지수,A01111,당면,2018Q1,92.946
486,901Y009,4.2.1. 소비자물가지수,A01112,두부,2018Q1,95.983
487,901Y009,4.2.1. 소비자물가지수,A01113,시리얼,2018Q1,99.568
488,901Y009,4.2.1. 소비자물가지수,A01114,부침가루,2018Q1,94.739
489,901Y009,4.2.1. 소비자물가지수,A01115,케이크,2018Q1,94.733
490,901Y009,4.2.1. 소비자물가지수,A01116,빵,2018Q1,91.543
491,901Y009,4.2.1. 소비자물가지수,A01117,떡,2018Q1,89.204
492,901Y009,4.2.1. 소비자물가지수,A01118,파스타면,2018Q1,92.567
493,901Y009,4.2.1. 소비자물가지수,A012,육류,2018Q1,91.9
494,901Y009,4.2.1. 소비자물가지수,A01201,국산쇠고기,2018Q1,89.453
495,901Y009,4.2.1. 소비자물가지수,A01202,수입쇠고기,2018Q1,94.553
496,901Y009,4.2.1. 소비자물가지수,A01703,시금치,2018Q1,78.62
497,901Y009,4.2.1. 소비자물가지수,A01704,양배추,2018Q1,75.946
498,901Y009,4.2.1. 소비자물가지수,A01705,미나리,2018Q1,110.571
499,901Y009,4.2.1. 소비자물가지수,A01706,깻잎,2018Q1,103.851
500,901Y009,4.2.1. 소비자물가지수,A01707,부추,2018Q1,91.239
501,901Y009,4.2.1. 소비자물가지수,A01708,무,2018Q1,93.812
502,901Y009,4.2.1. 소비자물가지수,C01204,여자하의,2018Q1,98.246
503,901Y009,4.2.1. 소비자물가지수,C01401,유아동복,2018Q1,103.671
504,901Y009,4.2.1. 소비자물가지수,D05302,지역난방비,2018Q1,97.58
505,901Y009,4.2.1. 소비자물가지수,E03115,보온매트,2018Q1,95.201
506,901Y009,4.2.1. 소비자물가지수,F01105,진해거담제,2018Q1,87.883
507,901Y009,4.2.1. 소비자물가지수,F01108,치과구강용약,2018Q1,86.765
508,901Y009,4.2.1. 소비자물가지수,F01110,한방약,2018Q1,87.098
509,901Y009,4.2.1. 소비자물가지수,F01112,홍삼,2018Q1,100
510,901Y009,4.2.1. 소비자물가지수,F01114,건강기능식품,2018Q1,106.044
511,901Y009,4.2.1. 소비자물가지수,F01209,건강기기렌탈비,2018Q1,98.963
512,901Y009,4.2.1. 소비자물가지수,F01210,치료재료,2018Q1,100.165
513,901Y009,4.2.1. 소비자물가지수,G01108,자전거,2018Q1,95.472
514,901Y009,4.2.1. 소비자물가지수,G02202,블랙박스,2018Q1,101.338
515,901Y009,4.2.1. 소비자물가지수,G02204,자동차수리비,2018Q1,96.122
516,901Y009,4.2.1. 소비자물가지수,G02206,세차료,2018Q1,88.719
517,901Y009,4.2.1. 소비자물가지수,G03202,시외버스료,2018Q1,89.765
518,901Y009,4.2.1. 소비자물가지수,I01204,컴퓨터소모품,2018Q1,94.295
519,901Y009,4.2.1. 소비자물가지수,I02101,악기,2018Q1,98.307
520,901Y009,4.2.1. 소비자물가지수,I02102,헬스기구,2018Q1,110.739
521,901Y009,4.2.1. 소비자물가지수,I04103,헬스클럽이용료,2018Q1,96.865
522,901Y009,4.2.1. 소비자물가지수,I04105,골프장이용료,2018Q1,95.55
523,901Y009,4.2.1. 소비자물가지수,I04108,PC방이용료,2018Q1,97.489
524,901Y009,4.2.1. 소비자물가지수,I05105,대학교재,2018Q1,96.869
525,901Y009,4.2.1. 소비자물가지수,I05301,종이문구,2018Q1,95.768
526,901Y009,4.2.1. 소비자물가지수,I05302,기타문구,2018Q1,95.719
527,901Y009,4.2.1. 소비자물가지수,I05303,필기구,2018Q1,99.929
528,901Y009,4.2.1. 소비자물가지수,J04111,기타학원비,2018Q1,96.514
529,901Y009,4.2.1. 소비자물가지수,K01135,소주(외식),2018Q1,97.758
530,901Y009,4.2.1. 소비자물가지수,K01137,막걸리(외식),2018Q1,96.577
531,901Y009,4.2.1. 소비자물가지수,L02108,지갑,2018Q1,91.054
532,901Y009,4.2.1. 소비자물가지수,L03101,산후조리원이용료,2018Q1,96.151
533,901Y009,4.2.1. 소비자물가지수,L03102,보육시설이용료,2018Q1,107.886
534,901Y009,4.2.1. 소비자물가지수,L03103,요양시설이용료,2018Q1,92.126
535,901Y009,4.2.1. 소비자물가지수,L03104,보험서비스료,2018Q1,89.647
536,901Y009,4.2.1. 소비자물가지수,L03105,자동차보험료,2018Q1,91.777
537,901Y009,4.2.1. 소비자물가지수,L03107,부동산중개수수료,2018Q1,100
538,901Y009,4.2.1. 소비자물가지수,L03109,대입전형료,2018Q1,100.36
539,901Y009,4.2.1. 소비자물가지수,L03110,시험응시료,2018Q1,94.619
540,901Y009,4.2.1. 소비자물가지수,L03111,장례비,2018Q1,98.321
541,901Y009,4.2.1. 소비자물가지수,A01313,낙지,2018Q1,86.977
542,901Y009,4.2.1. 소비자물가지수,A01315,북어채,2018Q1,91.694
543,901Y009,4.2.1. 소비자물가지수,A01317,맛살,2018Q1,95.825
544,901Y009,4.2.1. 소비자물가지수,A01319,젓갈,2018Q1,90.242
545,901Y009,4.2.1. 소비자물가지수,A01619,아몬드,2018Q1,105.7
546,901Y009,4.2.1. 소비자물가지수,A01620,과일가공품,2018Q1,95.628
547,901Y009,4.2.1. 소비자물가지수,A01920,삼각김밥,2018Q1,91.008
548,901Y009,4.2.1. 소비자물가지수,C01103,남자하의,2018Q1,98.65
549,901Y009,4.2.1. 소비자물가지수,A01203,돼지고기,2018Q1,89.918
550,901Y009,4.2.1. 소비자물가지수,A01204,닭고기,2018Q1,100.456
551,901Y009,4.2.1. 소비자물가지수,A01205,소시지,2018Q1,95.407
552,901Y009,4.2.1. 소비자물가지수,A01206,햄및베이컨,2018Q1,96.35
553,901Y009,4.2.1. 소비자물가지수,A013,어류 및 수산,2018Q1,92.526
554,901Y009,4.2.1. 소비자물가지수,A01301,갈치,2018Q1,100.088
555,901Y009,4.2.1. 소비자물가지수,A01302,명태,2018Q1,87.863
556,901Y009,4.2.1. 소비자물가지수,A01303,조기,2018Q1,101.31
557,901Y009,4.2.1. 소비자물가지수,A01304,고등어,2018Q1,92.869
558,901Y009,4.2.1. 소비자물가지수,A01305,오징어,2018Q1,87.381
559,901Y009,4.2.1. 소비자물가지수,A01306,게,2018Q1,88.558
560,901Y009,4.2.1. 소비자물가지수,A01307,굴,2018Q1,92.548
561,901Y009,4.2.1. 소비자물가지수,A01308,조개,2018Q1,91.735
562,901Y009,4.2.1. 소비자물가지수,A01309,전복,2018Q1,114.637
563,901Y009,4.2.1. 소비자물가지수,A01311,마른멸치,2018Q1,94.072
564,901Y009,4.2.1. 소비자물가지수,A01312,마른오징어,2018Q1,80.958
565,901Y009,4.2.1. 소비자물가지수,A01314,오징어채,2018Q1,98.55
566,901Y009,4.2.1. 소비자물가지수,F01106,소염진통제,2018Q2,96.319
567,901Y009,4.2.1. 소비자물가지수,F01107,피부질환제,2018Q2,90.958
568,901Y009,4.2.1. 소비자물가지수,F01109,조제약,2018Q2,102.217
569,901Y009,4.2.1. 소비자물가지수,F01111,인삼,2018Q2,104.636
570,901Y009,4.2.1. 소비자물가지수,F01113,비타민제,2018Q2,99.86
571,901Y009,4.2.1. 소비자물가지수,F01116,병원약품,2018Q2,102.029
572,901Y009,4.2.1. 소비자물가지수,F012,의료용품 및 치료기기,2018Q2,98.575
573,901Y009,4.2.1. 소비자물가지수,F01201,종이기저귀,2018Q2,92.606
574,901Y009,4.2.1. 소비자물가지수,F01202,생리대,2018Q2,100.67
575,901Y009,4.2.1. 소비자물가지수,F01205,안경,2018Q2,101.483
576,901Y009,4.2.1. 소비자물가지수,F01206,콘택트렌즈,2018Q2,102.521
577,901Y009,4.2.1. 소비자물가지수,F01207,의료측정기,2018Q2,97.02
578,901Y009,4.2.1. 소비자물가지수,F01208,보청기,2018Q2,100
579,901Y009,4.2.1. 소비자물가지수,F02,외래환자 서비스,2018Q2,97.351
580,901Y009,4.2.1. 소비자물가지수,F021,의료서비스,2018Q2,95.765
581,901Y009,4.2.1. 소비자물가지수,F02101,외래진료비,2018Q2,95.531
582,901Y009,4.2.1. 소비자물가지수,F02102,건강검진비,2018Q2,98.48
583,901Y009,4.2.1. 소비자물가지수,F02103,한방진료비,2018Q2,99.659
584,901Y009,4.2.1. 소비자물가지수,F02104,약국조제료,2018Q2,93.634
585,901Y009,4.2.1. 소비자물가지수,F022,기타의료서비스,2018Q2,100.277
586,901Y009,4.2.1. 소비자물가지수,D05,"전기, 가스 및 기타연료",2018Q2,100.761
587,901Y009,4.2.1. 소비자물가지수,D051,전기,2018Q2,102.772
588,901Y009,4.2.1. 소비자물가지수,D05101,전기료,2018Q2,102.772
589,901Y009,4.2.1. 소비자물가지수,D052,가스,2018Q2,98.428
590,901Y009,4.2.1. 소비자물가지수,D05201,도시가스,2018Q2,98.337
